scorer,,,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat,Neekon Saadat
bodyparts,,,thumb_tip,thumb_tip,thumb_PIJ,thumb_PIJ,thumb_knuckle,thumb_knuckle,index_tip,index_tip,index_DIJ,index_DIJ,index_PIJ,index_PIJ,index_knuckle,index_knuckle,middle_tip,middle_tip,middle_DIJ,middle_DIJ,middle_PIJ,middle_PIJ,middle_knuckle,middle_knuckle,ring_tip,ring_tip,ring_DIJ,ring_DIJ,ring_PIJ,ring_PIJ,ring_knuckle,ring_knuckle,pinky_tip,pinky_tip,pinky_DIJ,pinky_DIJ,pinky_PIJ,pinky_PIJ,pinky_knuckle,pinky_knuckle,wrist,wrist,forearm,forearm,elbow,elbow,upper_arm,upper_arm,shoulder,shoulder,keypoint0,keypoint0,keypoint1,keypoint1,keypoint2,keypoint2,keypoint3,keypoint3,keypoint4,keypoint4,keypoint5,keypoint5,keypoint6,keypoint6,keypoint7,keypoint7
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Natalya_20200723_ARM_004-3,img00023.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img01322.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img01417.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img02231.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img02638.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img03041.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img03788.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img04320.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img04549.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img04831.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img06050.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img06080.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img06671.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img07303.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img07773.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img07996.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img08173.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img08207.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img08398.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img08820.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img10706.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img10852.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img12329.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img12385.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img12629.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img13268.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img14045.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img14323.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img14892.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
labeled-data,Natalya_20200723_ARM_004-3,img15033.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.31272948539134,371.1632605284399,614.4530019067618,369.2510775369932,557.8947519630078,97.51183032375936,461.1735140701341,313.5077205187953,505.10508660089437,80.15441764630613,,,,,,
